,location,title,company,salary,salrange
2801,"Philadelphia, PA",SAS Application Administrator,No Company Listed,No Salary Listed,60000
2802,"Philadelphia, PA",Front-End Engineer,No Company Listed,No Salary Listed,60000
2803,"Conshohocken, PA",Associate Project Manager,Synergy,No Salary Listed,60000
2804,"Conshohocken, PA",Associate Project Manager,Synergy,No Salary Listed,60000
2805,"Philadelphia, PA",Lead Python Developer,No Company Listed,No Salary Listed,60000
2806,"West Chester, PA",Jr. Environmental Scientist,No Company Listed,No Salary Listed,60000
2807,"Philadelphia, PA",SAS Applications Administrator - Required GC Holder and US C...,No Company Listed,No Salary Listed,60000
2808,"Collegeville, PA","Senior Director, Therapeutic Area (TA) Clinician Lead Oncolo...",Pfizer Inc.,No Salary Listed,60000
2809,"Philadelphia, PA",Clinical Research Scientist,No Company Listed,No Salary Listed,60000
2810,"Wilmington, DE","Director, Nemours Precision Medicine",No Company Listed,No Salary Listed,60000
2811,"Philadelphia, PA 19124 (Juniata Park-Feltonville area)",Process Development Scientist / Engineer,No Company Listed,No Salary Listed,60000
2812,"Newtown, PA 18940",Senior Formulation Scientist,No Company Listed,No Salary Listed,60000
2813,"Philadelphia, PA 19103 (Belmont area)","Financial Analyst, Clinical Solutions",Elsevier,No Salary Listed,60000
2814,"Philadelphia, PA",Electrocoating Formulation Scientist,No Company Listed,No Salary Listed,60000
2815,"Philadelphia, PA",No Job Title Listed,No Company Listed,No Salary Listed,60000
2816,"Denver, CO 80237 (Southeastern Denver area)",Machine Learning Engineer,IBM,No Salary Listed,60000
2817,"Denver, CO 80202 (Lodo area)",Data Scientist - Big Data & Analytics,KPMG,No Salary Listed,60000
2818,"Denver, CO",Data Scientist,No Company Listed,No Salary Listed,60000
2819,"Denver, CO","Associate Instructor, Data Scientist",Galvanize,No Salary Listed,60000
2820,"Englewood, CO",Data Scientist,DISH Network,No Salary Listed,60000
2821,"Denver, CO",Data Science Analyst,xentity corporation,No Salary Listed,60000
2822,"Broomfield, CO",Data Scientist 2,Oracle,No Salary Listed,60000
2823,"Denver, CO","Instructor, Sr. Data Scientist",Galvanize,No Salary Listed,60000
2824,"Centennial, CO",Senior Data/Research Scientist,Pearson,No Salary Listed,60000
2825,"Broomfield, CO",Sr. Data Scientist - ID Graph,Oracle,No Salary Listed,60000
2826,"Denver, CO 80202 (Lodo area)",Data Scientist,KPMG,No Salary Listed,60000
2827,"Lone Tree, CO 80124",Senior Statistical/Data Analyst,Charles Schwab,No Salary Listed,60000
2828,"Denver, CO 80202 (Lodo area)",Data Analytics Consultant - Alteryx,KPMG,No Salary Listed,60000
2829,"Broomfield, CO",Principal Data Scientist,No Company Listed,No Salary Listed,60000
2830,"Boulder, CO",Data Scientist,"Team Industrial Services, Inc.",No Salary Listed,60000
2831,"Boulder, CO",Senior Data Scientist,Activision,No Salary Listed,60000
2832,"Denver, CO 80202 (Lodo area)",Data Scientist,Ria Financial Services,No Salary Listed,60000
2833,"Denver, CO",Senior Staff Data Scientist,"Levi, Ray & Shoup, Inc.",No Salary Listed,60000
2834,"Denver, CO 80202 (Lodo area)",Data Scientist,RIA,No Salary Listed,60000
2835,"Broomfield, CO",Data Scientist-Auto Client Analytics,Oracle,No Salary Listed,60000
2836,"Boulder, CO",Scientific Programmer,University of Colorado,No Salary Listed,60000
2837,"Greenwood Village, CO",Data Scientist,Spectrum,No Salary Listed,60000
2838,"Boulder, CO",Lead Data Scientist,Activision,No Salary Listed,60000
2839,"Littleton, CO 80127",Senior Data Scientist - Advanced Analytics,Lockheed Martin,No Salary Listed,60000
2840,"Broomfield, CO",Senior Data Scientist,Oracle,No Salary Listed,60000
2841,"Englewood, CO",Operations Research Analyst 4,Jeppesen,No Salary Listed,60000
2842,"Englewood, CO",Operations Research Analyst 4,BOEING,No Salary Listed,60000
2843,"Lone Tree, CO 80124",Sr. Staff - Security Analyst,Charles Schwab,No Salary Listed,60000
2844,"Boulder, CO","Associate Research Analyst, Energy Forecasting",S&P Global,No Salary Listed,60000
2845,"Golden, CO",Postdoctoral Researcher - Solar Forecasting,National Renewable Energy Laboratory,No Salary Listed,60000
2846,"Englewood, CO","Data Scientist, Advanced Analytics",DISH Network,No Salary Listed,60000
2847,"Denver, CO",Statistical Analyst,Penn Schoen Berland,No Salary Listed,60000
2848,"Aurora, CO 80011 (Norfolk Glen area)","Financial Analyst, Clinical Research",Children's Hospital Colorado,No Salary Listed,60000
2849,"Lone Tree, CO 80124",Sr. Quantitative Analyst,Charles Schwab,No Salary Listed,60000
2850,"Denver, CO",Professional Services Consultant,Hewlett Packard Enterprise,No Salary Listed,60000
2851,"Aurora, CO",Customer Experience Research Analyst,Staples,No Salary Listed,60000
2852,"Littleton, CO 80122",Data Scientist / Machine Learning Engineer,No Company Listed,No Salary Listed,60000
2853,"Aurora, CO 80011 (Norfolk Glen area)",Data Scientist Job,SAIC,No Salary Listed,60000
2854,"Denver, CO 80202 (Lodo area)","Data Scientist, Natural Language Processing",KPMG,No Salary Listed,60000
2855,"Golden, CO",Vehicle Data Analysis Engineer,National Renewable Energy Laboratory,No Salary Listed,60000
2856,"Boulder, CO",Operations Associate,AstraZeneca,No Salary Listed,60000
2857,"Boulder, CO",Director/Sr. Director of Cell Biology,No Company Listed,No Salary Listed,60000
2858,"Englewood, CO","Senior Food Scientist, Meats and Batters and Breading Applic...",Ingredion,No Salary Listed,60000
2859,"Boulder, CO",Principal Statistician,AstraZeneca,No Salary Listed,60000
2860,"Aurora, CO 80011 (Norfolk Glen area)",PhD Lab Medicine II,Children's Hospital Colorado,No Salary Listed,60000
2861,"Englewood, CO",Advanced Operations Research Analyst,Leidos,No Salary Listed,60000
2862,"Boulder, CO",CoopEUS Staff Scientist,No Company Listed,No Salary Listed,60000
2863,"Denver, CO","Director, Data Science",DaVita,No Salary Listed,60000
2864,"Boulder, CO",Software Engineer/Programmer II,UCAR,No Salary Listed,60000
2865,"Denver, CO 80238 (Capitol Hill area)",Research Analyst - European Industrials,Janus Capital Group,No Salary Listed,60000
2866,"Boulder, CO",Synthetic Biology Scientist/Senior Scientist,No Company Listed,No Salary Listed,60000
2867,"Denver, CO",Business Intelligence Solution Architect,xentity corporation,No Salary Listed,60000
2868,"Denver, CO",Principal Data Scientist for a Best Company to Work For in D...,No Company Listed,No Salary Listed,60000
2869,"Highlands Ranch, CO",Biologist/Risk Assessor,Arcadis:US,No Salary Listed,60000
2870,"Boulder, CO 80305 (Central Boulder area)",Data Scientist,No Company Listed,No Salary Listed,60000
2871,"Boulder, CO",Computational Biologist (Scientist/ Senior Scientist),No Company Listed,No Salary Listed,60000
2872,"Denver, CO",Database QA Engineer,Digital First Media,No Salary Listed,60000
2873,"Broomfield, CO",Strategic Development Specialist I (660438),Ball Aerospace,No Salary Listed,60000
2874,"Boulder, CO",Postdoctoral Researcher,UCAR,No Salary Listed,60000
2875,"Denver, CO",Statistical Research Specialist - RADARS,Denver Health,"$66,654 a year",60000
2876,"Boulder, CO",Head of Computational Biology,No Company Listed,No Salary Listed,60000
2877,"Westminster, CO 80234","Research and Development Analyst II, III or Senior (IRC21683...",No Company Listed,No Salary Listed,60000
2878,"Broomfield, CO",Data Scientist - Oracle Data Cloud,Oracle,No Salary Listed,60000
2879,"Boulder, CO",Program Analytics Manager,Tendril,No Salary Listed,60000
2880,"Aurora, CO",Research Instructor,University of Colorado,No Salary Listed,60000
2881,"Denver, CO",Statistical Research Specialist - RADARS,Denver Health,"$66,654 a year",60000
2882,"Aurora, CO",Lead Scientist - Preclinical & Translational Science,No Company Listed,No Salary Listed,60000
2883,"Boulder, CO 80305 (Central Boulder area)",Data Scientist,No Company Listed,No Salary Listed,60000
2884,"Denver, CO",Independent Consultant - Government Solution Architect,xentity corporation,No Salary Listed,60000
2885,"Denver, CO 80202 (Lodo area)","Software Engineer, VIPER Strategic Projects Group",Comcast,No Salary Listed,60000
2886,"Broomfield, CO",Data Scientist - Oracle Data Cloud,Oracle,No Salary Listed,60000
2887,"Denver, CO 80246 (Southeastern Denver area)",Manager of FP&A,No Company Listed,No Salary Listed,60000
2888,"Denver, CO",Amazon Web Services (AWS) Solutions Architect,WSP | Parsons Brinckerhoff,No Salary Listed,60000
2889,"Boulder, CO",NDT Technician (659929),Ball Aerospace,No Salary Listed,60000
2890,"Denver, CO 80237 (Southeastern Denver area)",Lead Data Scientist,Edgelink,"$100,000 - $170,000 a year",60000
2891,"Boulder, CO",Material Control Analyst I (660333),Ball Aerospace,No Salary Listed,60000
2892,"Boulder, CO",Professional Research Asst,University of Colorado,No Salary Listed,60000
2893,"Denver, CO",Independent Consultant - Government Solution Architect,xentity corporation,No Salary Listed,60000
2894,"Denver, CO 80202 (Lodo area)","Software Engineer, VIPER Strategic Projects Group",Comcast,No Salary Listed,60000
2895,"Boulder, CO",CIRES/SWPC Software Engineer,University of Colorado,No Salary Listed,60000
2896,"Lone Tree, CO",Product Data Architect,Eventus Solutions Group,No Salary Listed,60000
2897,"Westminster, CO",Commodity Specialist III (660307),Ball Aerospace,No Salary Listed,60000
2898,"Boulder, CO",RESEARCH SCIENTIST - HELIOPHYSICS,Southwest Research Institute,No Salary Listed,60000
2899,"Englewood, CO 80112",Data Scientist- Analytics,No Company Listed,No Salary Listed,60000
2900,"Westminster, CO",Data Scientist,Innovar Group,No Salary Listed,60000
2901,"Boulder, CO",NDT Engineer (659928),Ball Aerospace,No Salary Listed,60000
2902,"Denver, CO 80202 (Lodo area)",Web Frontend Software Engineer,No Company Listed,No Salary Listed,60000
2903,"Aurora, CO","Development Associate II, Cell Therapy Assay Development",No Company Listed,No Salary Listed,60000
2904,"Westminster, CO",RF Technician III (659852),Ball Aerospace,No Salary Listed,60000
2905,"Boulder, CO",No Job Title Listed,No Company Listed,No Salary Listed,60000
2906,"Boulder, CO",No Job Title Listed,No Company Listed,No Salary Listed,60000
2907,"Boulder, CO",Senior Manager Productivity & Packaging,Pinnacle Foods,No Salary Listed,60000
2908,"Englewood, CO",Sr. Air Force Operations Research Analyst,Leidos,No Salary Listed,60000
2909,"Denver, CO",Senior Mining Hydrogeologist,Knight Piesold Consulting,No Salary Listed,60000
2910,"Golden, CO",Post Doctoral Researcher- Thermal and Piezoelectric Properti...,National Renewable Energy Laboratory,No Salary Listed,60000
2911,"Englewood, CO 80112",Data Scientist- Analytics,No Company Listed,No Salary Listed,60000
2912,"Broomfield, CO",Oracle Data Cloud (ODC) - Marketing Data Analyst,Oracle,No Salary Listed,60000
2913,"Boulder, CO","Head, Jerry Crail Johnson Earth Sciences & Map Library",University of Colorado,"$65,000 a year",60000
2914,"Boulder, CO",Staff Scientist-Data Products,No Company Listed,No Salary Listed,60000
2915,"Boulder, CO",CU Goldshirt Technical Co-Op II-Systems Engineer (660527),Ball Aerospace,No Salary Listed,60000
2916,"Denver, CO",GIS Data Systems Analysts,xentity corporation,No Salary Listed,60000
2917,"Westminster, CO",Data Scientist,Innovar Group,No Salary Listed,60000
2918,"Golden, CO",Postdoctoral Researcher - Scientific Visualization,National Renewable Energy Laboratory,No Salary Listed,60000
2919,"Denver, CO 80014 (Heather Gardens area)",3446 Business/Data analysis,"ReqRoute, Inc",No Salary Listed,60000
2920,"Boulder, CO",Software Developer,No Company Listed,No Salary Listed,60000
2921,"Golden, CO",Geospatial Architect,xentity corporation,No Salary Listed,60000
2922,"Westminster, CO",Business Development Manager III (660417),Ball Aerospace,No Salary Listed,60000
2923,"Denver, CO",Certified Health Physicist (CHP),Arcadis:US,No Salary Listed,60000
2924,"Aurora, CO",Senior Insight Analyst,Staples,No Salary Listed,60000
2925,"Westminster, CO",Technician IV - RF Ranges (660337),Ball Aerospace,No Salary Listed,60000
2926,"Denver, CO 80202 (Lodo area)",Instrumentation and Controls EIT,HDR,No Salary Listed,60000
2927,"Denver, CO",Clinical Laboratory Scientist Lead,National Jewish Health,No Salary Listed,60000
2928,"Denver, CO",Storage Tank Compliance and Construction Specialist,Louis Berger,No Salary Listed,60000
2929,"Boulder, CO",Principal Engineer - Space Systems (660321),Ball Aerospace,No Salary Listed,60000
2930,"Boulder, CO 80301",Software Engineer III/Senior Software Engineer/Principal Sof...,No Company Listed,No Salary Listed,60000
2931,"Louisville, CO",Senior Production Operations Programmer,Wunderman,No Salary Listed,60000
2932,"Boulder, CO",Thermal Engineer I (660473),Ball Aerospace,No Salary Listed,60000
2933,"Denver, CO",Contract Recruiter - Power & Energy Sector,WSP | Parsons Brinckerhoff,No Salary Listed,60000
2934,"Centennial, CO",SON Performance Optimization Engineer,Nokia,No Salary Listed,60000
2935,"Boulder, CO",Instrument Systems Engineer (660309),Ball Aerospace,No Salary Listed,60000
2936,"Boulder, CO",Microbiology Supervisor/Scientist I #263,KBI Biopharma,No Salary Listed,60000
2937,"Westminster, CO 80020",Data Scientist,Ascent Services Group,No Salary Listed,60000
2938,"Denver, CO 80202 (Lodo area)","Principal JavaScript Engineer, VIPER",Comcast,No Salary Listed,60000
2939,"Boulder, CO 80301",Senior Data Engineer,No Company Listed,No Salary Listed,60000
2940,"Westminster, CO",Program Security Officer III (660480) - Security Clearance R...,Ball Aerospace,No Salary Listed,60000
2941,"Golden, CO",Chief Theorist,National Renewable Energy Laboratory,No Salary Listed,60000
2942,"Lafayette, CO",Senior C# Web Application Developer (660495),Ball Aerospace,No Salary Listed,60000
2943,"Westminster, CO",Program Security Officer III (660480) - Security Clearance R...,Ball Aerospace,No Salary Listed,60000
2944,"Centennial, CO",Geolocation Engineer,Rincon Research Corporation,No Salary Listed,60000
2945,"Boulder, CO",Principal Structural Engineer - Structural Dynamics (659744),Ball Aerospace,No Salary Listed,60000
2946,"Littleton, CO 80120","Robotics Engineer / Autonomous Systems / Littleton, Colorado",Lockheed Martin,No Salary Listed,60000
2947,"Louisville, CO",Senior Director of Performance Media,Wunderman,No Salary Listed,60000
2948,"Boulder, CO",Contamination Control Engineering Analyst (660160),Ball Aerospace,No Salary Listed,60000
2949,"Westminster, CO",Principal Data Scientist,No Company Listed,No Salary Listed,60000
2950,"Denver, CO",GIS Analyst,xentity corporation,No Salary Listed,60000
2951,"Centennial, CO",Geolocation Engineer,Rincon Research Corporation,No Salary Listed,60000
2952,"Boulder, CO",Contamination Control Engineering Analyst (660160),Ball Aerospace,No Salary Listed,60000
2953,"Boulder, CO",Manager IT Systems Administration,No Company Listed,No Salary Listed,60000
2954,"Denver, CO",GIS Analyst,xentity corporation,No Salary Listed,60000
2955,"Englewood, CO 80113",Infection Prevention Manager,Craig Hospital,No Salary Listed,60000
2956,"Boulder, CO",Aquatic Instrumentation and Oceanography Manager,No Company Listed,No Salary Listed,60000
2957,"Westminster, CO",Manufacturing Process Engineer II (660195),Ball Aerospace,No Salary Listed,60000
2958,"Westminster, CO",Advanced Systems Manager II (660338),Ball Aerospace,No Salary Listed,60000
2959,"Boulder, CO",Senior Project Engineer,Otak,No Salary Listed,60000
2960,"Aurora, CO",Sr. Systems Administrator,No Company Listed,No Salary Listed,60000
2961,"Boulder, CO",Detector Test Engineer I (660414),Ball Aerospace,No Salary Listed,60000
2962,"Westminster, CO",Advanced Systems Manager II (660338),Ball Aerospace,No Salary Listed,60000
2963,"Boulder, CO",Planner-Supply Chain Management (660235),Ball Aerospace,No Salary Listed,60000
2964,"Boulder, CO",Senior Project Engineer,Otak,No Salary Listed,60000
2965,"Boulder, CO",Embedded Software Engineer Senior-Labview (660442),Ball Aerospace,No Salary Listed,60000
2966,"Englewood, CO 80113",Infection Prevention Manager,Craig Hospital,No Salary Listed,60000
2967,"Broomfield, CO",Senior Instrument System Engineer - Electro Optical (660366),Ball Aerospace,No Salary Listed,60000
2968,"Westminster, CO",Senior Phased Array Circuit Design Engineer (660439),Ball Aerospace,No Salary Listed,60000
2969,"Aurora, CO 80011 (Norfolk Glen area)",Ground Systems Hardware Information Technician (Versatile Te...,BOEING,No Salary Listed,60000
2970,"Westminster, CO",Principal Data Scientist,No Company Listed,No Salary Listed,60000
2971,"Boulder, CO",Senior Electrical System Engineer (659764),Ball Aerospace,No Salary Listed,60000
